1/16/2020,20ENFCP00021PLM,Enforcement - Plumbing Complaint,PLUMBING VIOATIONA  eferred by MROWTHAM: Furnace and hot water tank installed in basement with no permits and bathroom in 1 st    Floor dwelling unit no faucet. Inspection-1/17/20@ 9:30 am.  Inspection contacts: France Lockwood 4135054852,"53 YALE ST, APT 1st floor, Springfield MA 01109 United States",53 YALE ST,Closed,PLUMBING   VIOLATIONReferral: Furnace and hot water tank installed in basement with no permits and bathroom in 1 st    Floor dwelling unit no faucet. Inspection-1/17/20@ 9:30 am.
1/16/2020,20ENFCP00026ELE,Enforcement - Electrical Complaint,referred by MROWTHAM: Electrical problems in basement and light fixture are connected to extension cords and hanging from ceilings in bedrooms. Inspection 1/17/20 @ 9:30am  Inspection contacts: France Lockwood 4135054852,"53 YALE ST, APT 1st floor, Springfield MA 01109 United States",53 YALE ST,Closed,ELECTRICAL VIOLATIONS
1/16/2020,20ENFCP00022BLD,Enforcement - Building Complaint,referred by MROWTHAM: Fire separation in bathroom on 1 1st floor has large hole and Sheetrock ceiling broken. Inspection 1/17/20 @ 9:30 am  Inspection contacts: France Lockwood 4135054852,"53 YALE ST, APT 1st floor, Springfield MA 01109 United States",53 YALE ST,Closed,Referral: Fire separation in bathroom on 1 1st floor has large hole and Sheetrock ceiling broken. Inspection 1/17/20 @ 9:30 am
1/16/2020,20ENFCP-00130HS,Enforcement  - Housing Complaint,Maintenance of Land,"26 CAMBRIDGE ST, Springfield MA 01109",26 CAMBRIDGE ST,Closed,Maintenance of Land
1/16/2020,20ENFCP-00129HS,Enforcement  - Housing Complaint,"Trash, debris, garbage bags, unregistered mv. Issue nov for unregistered mv, litter, maintenance of land2/28/20 - GIS and RE Tax - match - IP","90 CAMBRIDGE ST, Springfield MA 01109",90 CAMBRIDGE ST,Closed,Exterior Inspection
1/16/2020,20ENFCP-00128HS,Enforcement  - Housing Complaint,,"90 CAMBRIDGE ST, Springfield MA 01109",90 CAMBRIDGE ST,Closed,
1/16/2020,20ENFCP-00127HS,Enforcement  - Housing Complaint,Exterior Inspection,"917 SUMNER AV, Springfield MA 01118",917 SUMNER AV,Closed,Exterior Inspectioin
1/16/2020,20ENFCP-00126HS,Enforcement  - Housing Complaint,Basement CondemnationIllegal Basement Apartment - per DC (Called in by Narcotic Dept)1/21/20 - Sent to LegalOther Dept(s)•	Referrals have been made but NO inspections conducted.•	Legal please add all departments on first court inspection,"170 CORTHELL ST, Springfield MA 01151 United States",170 CORTHELL ST,Refer to Court,Basement Condemnation
1/16/2020,20ENFCP00025ELE,Enforcement - Electrical Complaint,"referred by MTUCKEY: open junction box in basement, hanging fixture withnexposed wires. reinspect by M.T on 1/21  Inspection contacts: Stacey Jordan 4133861474","98 FOREST PARK AV, UNIT 1st Fl, Springfield MA 01108 United States",98 FOREST PARK AV,Violations,ELECTRICAL VIOLATIONS
1/16/2020,20ENFCP00023ZON,Enforcement - Zoning Complaint,Camper exceeds 20 feet in length,"89 KANE ST, Springfield MA 01119",89 KANE ST,Closed,
1/16/2020,20ENFCP-00125HS,Enforcement  - Housing Complaint,Proactive Graffiti,"73 DECATUR ST, Springfield MA 01151",73 DECATUR ST,Closed,Graffiti
1/16/2020,20ENFCP-00124HS,Enforcement  - Housing Complaint,Tenant believes her electricity is crossed.,"37 STEBBINS ST, APT 1 floor, Springfield MA 01109 United States",37 STEBBINS ST,Closed,Cross meter
1/16/2020,20ENFCP00022ZON,Enforcement - Zoning Complaint,,"123 BUCKINGHAM ST, Springfield MA 01109",123 BUCKINGHAM ST,Closed,
1/16/2020,20ENFCP00021BLD,Enforcement - Building Complaint,DUPLICATE-DENOVO UNDER OLD COMPLIANT RECORDreferred by BLINCOLN: null  Inspection contacts: null null,"605 PLAINFIELD ST, Springfield MA 01107 United States",605 PLAINFIELD ST,Closed,Referral: null
1/16/2020,20ENFCP-00123HS,Enforcement  - Housing Complaint,There is no heat in the whole house.,"123 BUCKINGHAM ST, Springfield MA 01109 United States",123 BUCKINGHAM ST,Closed,no heat
1/16/2020,20ENFCP00024ELE,Enforcement - Electrical Complaint,"referred by BLINCOLN: Basement wiring appears non-approved.Reinspection February 18, 2020.  Inspection contacts: Brian Misco 4138837864","25 BARTLETT ST, APT 1st floor, Springfield MA 01107 United States",25 BARTLETT ST,Closed,ELECTRICAL VIOLATIONS
1/15/2020,20ENFCP-00122HS,Enforcement  - Housing Complaint,MRVP Contact ANthony @ 413-237-3488,"121 SAMUEL ST, Springfield MA 01109 United States",121 SAMUEL ST,Closed,MRVP
1/15/2020,20ENFCP-00121HS,Enforcement  - Housing Complaint,Exterior,"60 SUFFOLK ST, Springfield MA 01109",60 SUFFOLK ST,Closed,Exterior
1/15/2020,20ENFCP-00120HS,Enforcement  - Housing Complaint,"Exterior02/07/2020  NOV, GIS , Real Estate tax verified – PLM","19 SUFFOLK ST, Springfield MA 01109",19 SUFFOLK ST,Closed,Exterior
1/15/2020,20ENFCP-00119HS,Enforcement  - Housing Complaint,Exterior,"15 DRESDEN ST, Springfield MA 01109",15 DRESDEN ST,Closed,Exterior
1/15/2020,20ENFCP-00118HS,Enforcement  - Housing Complaint,lead inspection and mice infestation,"162 FORT PLEASANT AV, Springfield MA 01108 United States",162 FORT PLEASANT AV,Closed,lead
1/15/2020,20ENFCP-00117HS,Enforcement  - Housing Complaint,Unreg Car,"41 DRESDEN ST, Springfield MA 01109",41 DRESDEN ST,Closed,Unreg Car
1/15/2020,20ENFCP-00116HS,Enforcement  - Housing Complaint,"Exterior02/07/2020  NOV, GIS , Real Estate tax verified – PLM","49 REED ST, Springfield MA 01109",49 REED ST,Violations,Exterior
1/15/2020,20ENFCP00021ZON,Enforcement - Zoning Complaint,,"34 CALHOUN ST, Springfield MA 01107",34 CALHOUN ST,Closed,"Junkyard, Dumping, Chickens"
1/15/2020,20ENFCP00020ZON,Enforcement - Zoning Complaint,,"37 GROVE ST, Springfield MA 01107",37 GROVE ST,In Process,"Junkyard, Dumping, Inoperative M/V, Fence in Disrepair, Illegal Auto Repair"
1/15/2020,20ENFCP00020PLM,Enforcement - Plumbing Complaint,PLUMBING  VIOLATION              referred by MROWTHAM: Sewage leak in basement and plumbing being done with no permit for installing toilets and sinks in dwelling bathroom. inspection 1/16/20 @ 10 am  Inspection contacts: null null,"47 WESTMINSTER ST, Springfield MA 01109 United States",47 WESTMINSTER ST,Closed,PLUMBING   VIOLATION lReferral: Sewage leak in basement and plumbing being done with no permit for installing toilets and sinks in dwelling bathroom. inspection 1/16/20 @ 10 am
1/15/2020,20ENFCP00023ELE,Enforcement - Electrical Complaint,referred by MROWTHAM: Expose wiring electrical throughout dwelling and hang outlets and expose wiring.inspection 1/16/20@ 10am.  Inspection contacts: null null,"47 WESTMINSTER ST, Springfield MA 01109 United States",47 WESTMINSTER ST,Violations,ELECTRICAL VIOLATIONS
1/15/2020,20ENFCP-00115HS,Enforcement  - Housing Complaint,Unreg,"24 HARMON AV, Springfield MA 01118",24 HARMON AV,Closed,unreg
1/15/2020,20ENFCP-00114HS,Enforcement  - Housing Complaint,Exterior,"170 PLUMTREE RD, Springfield MA 01118",170 PLUMTREE RD,Violations,Exterior
1/15/2020,20ENFCP-00113HS,Enforcement  - Housing Complaint,Exterior1/31/20 - Close Duplicate - Already in court - IP,"56 DEARBORN ST, Springfield MA 01109",56 DEARBORN ST,Closed,Close - Exterior
1/15/2020,20ENFCP-00112HS,Enforcement  - Housing Complaint,Unreg Car,"53 WILMONT ST, Springfield MA 01108",53 WILMONT ST,Closed,Unreg Car
1/15/2020,20ENFCP-00111HS,Enforcement  - Housing Complaint,Exterior,"2 WASHINGTON RD, Springfield MA 01108",2 WASHINGTON RD,Closed,Exterior
1/15/2020,20ENFCP-00110HS,Enforcement  - Housing Complaint,,"52 DEARBORN ST, Springfield MA 01109",52 DEARBORN ST,Closed,Close - Duplicate
1/15/2020,20ENFCP-00109HS,Enforcement  - Housing Complaint,Exterior,"52 DEARBORN ST, Springfield MA 01109",52 DEARBORN ST,Closed,Exterior
1/15/2020,20ENFCP-00108HS,Enforcement  - Housing Complaint,Exterior,"46 DEARBORN ST, Springfield MA 01109",46 DEARBORN ST,Closed,Exterior
1/15/2020,20ENFCP-00107HS,Enforcement  - Housing Complaint,Exterior,"36 DEARBORN ST, Springfield MA 01109",36 DEARBORN ST,Closed,Exterior
1/15/2020,20ENFCP-00106HS,Enforcement  - Housing Complaint,Exterior,"32 DEARBORN ST, Springfield MA 01109",32 DEARBORN ST,Closed,Exterior
1/15/2020,20ENFCP-00105HS,Enforcement  - Housing Complaint,Duplicate,"54 WASHINGTON RD, Springfield MA 01108",54 WASHINGTON RD,Closed,Duplicate
1/15/2020,20ENFCP-00104HS,Enforcement  - Housing Complaint,Exterior,"27 CARLISLE ST, Springfield MA 01109",27 CARLISLE ST,Closed,Exterior
1/15/2020,20ENFCP-00103HS,Enforcement  - Housing Complaint,lead inspection,"23 EUCLID AV, Springfield MA 01108 United States",23 EUCLID AV,Closed,lead
1/15/2020,20ENFCP-00102HS,Enforcement  - Housing Complaint,Exterior Inspection,"232 SUMNER AV, Springfield MA 01108",232 SUMNER AV,Closed,Exterior Inspection
1/15/2020,20ENFCP-00101HS,Enforcement  - Housing Complaint,Exterior Inspection3/11/20 - GIS and RE Tax - Match - IP,"226 FORT PLEASANT AV, Springfield MA 01108",226 FORT PLEASANT AV,Violations,Exterior Inspection
1/15/2020,20ENFCP-00100HS,Enforcement  - Housing Complaint,The siding is falling off. There is mice in the apartment. Hole in the kitchen. paint is peeling04/21/2020 Per MR email new owner - PLM,"336 EASTERN AV, Springfield MA 01109 United States",336 EASTERN AV,Closed,General problem
1/15/2020,20ENFCP00019PLM,Enforcement - Plumbing Complaint,referred by MROWTHAM: De Novo- Fire damage dwelling- inspection 1/17/20- Refer to court asap  Inspection contacts: null null,"671 BAY ST, Springfield MA 01109 United States",671 BAY ST,Violations,Referral: De Novo- Fire damage dwelling- inspection 1/17/20- Refer to court asap
1/15/2020,20ENFCP00022ELE,Enforcement - Electrical Complaint,referred by MROWTHAM: De Novo- Fire damage dwelling- inspection 1/17/20- Refer to court asap  Inspection contacts: null null,"671 BAY ST, Springfield MA 01109 United States",671 BAY ST,Violations,ELECTRICAL VIOLATIONS
1/15/2020,20ENFCP00020BLD,Enforcement - Building Complaint,BUILDING VIOLATIONS,"671 BAY ST, Springfield MA 01109 United States",671 BAY ST,Re-Inspection,BUILDING VIOLATIONS
1/15/2020,20ENFCP-00099HS,Enforcement  - Housing Complaint,Proactive litter,"0 SEYMOUR AV, Springfield MA 01109",0 SEYMOUR AV,Closed,Litter
1/15/2020,20ENFCP-00098HS,Enforcement  - Housing Complaint,"Basement has wires hanging , bathroom has mold , plugs in the kitchen don't work , back porch will collapse at any moment , attic has trash. Mice and roach infestation. Possible  Roof is leak, shingles are falling off.11/6/20 - Sent owner copies of tickets issued before 11/6/20 - Tickets are good.11/6/20 - Owner address updated and Emergency NOV's sent.11/5/20 - Title search result in two address - owner requested NOV's be sent to the Harvard MA address.2/28/20 - GIS and RE Tax - match - IP11/04/2020 New Complaint added Complains that roof is very weak and will collapse when there is snow, There is no heat unless they fill with water, roaches and mold.11/13/20 Sent to Housing11/13/20 Sent to Court - other depts to follow","32 VERMONT ST, APT, Springfield MA 01108 United States",32 VERMONT ST,Violations,Exterior General Inspection
1/14/2020,20ENFCP00021ELE,Enforcement - Electrical Complaint,,"66 MARBLE ST, Springfield MA 01105 United States",66 MARBLE ST,Closed,
1/14/2020,20ENFCP-00097HS,Enforcement  - Housing Complaint,EMERGENCY- NO ELECTRICITYClose Duplicate,"29 WARRINER AV, Springfield MA 01105 United States",29 WARRINER AV,Closed,Close - 3rd flr - EMERGENCY- NO ELECTRICITY
1/14/2020,20ENFCP-00096HS,Enforcement  - Housing Complaint,Roof Leak1/14/20 - Separated cases into two (See Accela #18enfcp-01971hs original placed Emergency for 364 Belmont under 356 Belmont case - same parcel however two buildings) -  Emergency on 12/20/19 and tickets on 1/3/20 and 1/14/20 done under Accela case #18enfcp-01971hs.,"364 BELMONT AV, Springfield MA 01108 United States",364 BELMONT AV,Closed,Roof Leak
1/14/2020,20ENFCP00019ZON,Enforcement - Zoning Complaint,"There is a white fence built in the property that has a lock, the tenant in the back can not exit or enter. The trash barrels and mail is in the front of the property where the tenant can not have access.","162 WALNUT ST, Springfield MA 01118 United States",162 WALNUT ST,Closed,General Inspection
1/14/2020,20ENFCP-00095HS,Enforcement  - Housing Complaint,2 Unreg MV - per Keith from Zoning3/10/21 - Owners information updated and new NOV's sent03/10/21 - Old Documents (owner infor updated) - Password lQyIik2Q0uUP,"46 SHAWMUT ST, Springfield MA 01108 United States",46 SHAWMUT ST,Violations,*2 Unreg MV
1/14/2020,20ENFCP00018PLM,Enforcement - Plumbing Complaint,referred by MROWTHAM: De Novo inspection -1/17/20 @ 10 am  Inspection contacts: null null,"125 YALE ST, Springfield MA 01109 United States",125 YALE ST,Pending,Referral: De Novo inspection -1/17/20 @ 10 am
1/14/2020,20ENFCP00020ELE,Enforcement - Electrical Complaint,referred by MROWTHAM: De Novo inspection -1/17/20 @ 10 am  Inspection contacts: null null,"125 YALE ST, Springfield MA 01109 United States",125 YALE ST,Classify Abandoned,ELECTRICAL VIOLATIONS; DENOVO
1/14/2020,20ENFCP00019BLD,Enforcement - Building Complaint,BUILDING VIOLATIONS,"125 YALE ST, Springfield MA 01109 United States",125 YALE ST,Refer to Court,BUILDING VIOLATIONS
1/14/2020,20ENFCP00018ZON,Enforcement - Zoning Complaint,referred by MROWTHAM: Possible rooming house. Inspection 1/22/20 Inspection contacts: Baysha Olivo 4137776966,"86 AMHERST ST, Springfield MA 01109 United States",86 AMHERST ST,Closed,Referral: Possible rooming house. Inspection 1/22/20
1/14/2020,20ENFCP-00094HS,Enforcement  - Housing Complaint,Duplicate - There is unsanitary conditions in the apartment. Landlord called in complaint. Tenant is Mildred Williams. Landlord called in complaint.,"298 OAKLAND ST, 1B, Springfield MA 01108 United States",298 OAKLAND ST,Closed,Duplicate - Unit #1B - unsantary conditions
1/14/2020,20ENFCP-00093HS,Enforcement  - Housing Complaint,Unit 3R / There s not heat in the apartment and the smoke detectors where go off all night. The main door to the apartment does not lock and there are drug addicts living in the hallways.  There is trash in the rear of the property.,"99 FEDERAL ST, 3R, Springfield MA 01105 United States",99 FEDERAL ST,Closed,"Unit #3R - no heat, smoke detectors going off all night, main door does not look, drug addicts living the the hall ways, trash"
1/14/2020,20ENFCP00019ELE,Enforcement - Electrical Complaint,ELECTRICAL VIOLATIONS,"49 MOHEGAN AV, Springfield MA 01151 United States",49 MOHEGAN AV,Closed,ELECTRICAL VIOLATIONS
1/13/2020,20ENFCP00017PLM,Enforcement - Plumbing Complaint,referred by MMCNULTY: Water heater installed without permit. Reinspection on 1/14/20 @11:30  Inspection contacts: susanna lop;ez 413-297-8570,"1397 WORCESTER ST, Springfield MA 01151 United States",1397 WORCESTER ST,Re-Inspection,Referral: Water heater installed without permit. Reinspection on 1/14/20 @11:30
1/13/2020,20ENFCP00018ELE,Enforcement - Electrical Complaint,referred by MMCNULTY: Exposed wires. Reinspection on 1/14/20 @ 11:30  Inspection contacts: susanna lop;ez 413-297-8570,"1397 WORCESTER ST, Springfield MA 01151 United States",1397 WORCESTER ST,Violations,Referral: Exposed wires. Reinspection on 1/14/20 @ 11:30
1/13/2020,20ENFCP00018BLD,Enforcement - Building Complaint,BUILDING VIOLATIONS,"1397 WORCESTER ST, Springfield MA 01151 United States",1397 WORCESTER ST,Inspection,BUILDING VIOLATIONS
1/13/2020,20ENFCP00017BLD,Enforcement - Building Complaint,"WORK PERFORMED WITH OUT PERMIT1.14.2019--Send NOV—A building permit is required to be obtained from the Springfield building department. Re-inspect in 30 days.2.18.2020--Send NOV and $50.00 fine ( stop work order unlawfully removed from site)—violations remain, re-inspect in 30 days.","34 LAWNDALE ST, Springfield MA 01108 United States",34 LAWNDALE ST,Violations,WORK PERFORMED WITH OUT PERMIT
1/13/2020,20ENFCP-00092HS,Enforcement  - Housing Complaint,There is no heat in the apartment.,"183 WOODSIDE TE, 1st flr-#2, Springfield MA 01108 United States",183 WOODSIDE TE,Closed,Apt #2 - 1st flr - no heat
1/13/2020,20ENFCP00016PLM,Enforcement - Plumbing Complaint,"referred by BLINCOLN: Flue for furnace loose.  Reinspection January 24, 2020.  Inspection contacts: david monroe 413-735-3493","529 ARMORY ST, Springfield MA 01104 United States",529 ARMORY ST,Closed,Plumbing Violations
1/13/2020,20ENFCP00017ELE,Enforcement - Electrical Complaint,"referred by BLINCOLN: Exterior lighting appears non-approved. Exposed wires in basement.Reinspection January 24, 2020.  Inspection contacts: david monroe 413-735-3493","529 ARMORY ST, Springfield MA 01104 United States",529 ARMORY ST,Closed,ELECTRICAL VIOLATIONS; REFERRAL
