X,Y,OBJECTID,PARCELID,LOWPARCELID,CVTTXCD,CVTTXDSCRP,SCHLTXCD,SCHLDSCRP,NBHDCD,SITEADDRESS,ZIPCD,CdqYear,NetAnnualTax,SpecialAssessments,TotalOwed,TotalPaid,TotalBalance,X_COORD,Y_COORD,LASTUPDATE,created_user,created_date,last_edited_user,last_edited_date
1823160.033,740274.475,9247,010-036427,010R024     10200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3800,109 - 111 W NORTH BROADWAY,43214,2020,5359.18,0,11185.45,5047.27,6138.18,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1813294.859,724893.5363,9248,010-036522,010M061     13800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,2400,1771 - 1773 W FIFTH AV,43212,2020,8118.56,0,12852.23,0,12852.23,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824840.333,725269.6006,9249,010-036913,010A037     01700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1305,237 KING AV,43201,2020,5419.86,0,8309.3,5599.37,2709.93,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825885.404,725396.0337,9250,010-037093,010A038     05300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1305,102 - 104 KING AV,43201,2020,5322.12,0,8246.21,0,8246.21,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1820928.304,714535.076,9251,010-037437,010E060     05600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,72 MEEK AV,43222,2020,849.34,0,1189.34,730.6,458.74,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824769.525,721283.1892,9252,010-037884,010E008     01900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1303,323 WILBER AV,43215,2020,9340.9,0,14846.22,4670.45,10175.77,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809194.307,713082.5072,9253,010-037937,010D026     03100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,55 N TERRACE AV,43204,2019,966.64,578.96,3336.92,0,3336.92,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817026.214,715003.9666,9254,010-038432,010E039     03300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,208 N GUILFORD AV,43222,2020,604.62,242.63,1206.1,782.59,423.51,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1827557.83,718573.2844,9255,010-038453,010E032     00900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1103,463 N HIGH ST,43215,2020,25918.24,3199.96,42747.01,28738.94,14008.07,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824348.91,722299.0422,9256,010-038490,010A060     08200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1304,357 - 359 W SECOND AV,43201,2020,6496.16,0,9946.79,0,9946.79,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824884.183,723871.7048,9257,010-038604,010A049     10800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1303,1214 NEIL AV,43201,2020,11313.9,0,19685.63,0,19685.63,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1823953.366,714818.2932,9258,010-039069,010E063     01200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,42 N GIFT ST,43215,2018,526.78,32.28,1234.07,777.89,456.18,,,2021/02/19 00:02:27+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818958.301,714046.4578,9259,010-039129,010E058     06800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,43 WISCONSIN AV,43222,2012,65.58,0,635.24,0,635.24,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818954.297,714077.8747,9260,010-039140,010E058     06900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,47 WISCONSIN AV,43222,2012,666.94,237.55,8921.55,0,8921.55,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817604.194,714462.8284,9261,010-039149,010E048     14800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,126 - 128 CENTRAL AV,43222,2008,65.58,2410.93,3605.76,0,3605.76,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1822803.014,739671.886,9262,010-039292,010R022     07300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3800,175 DELHI CT,43202,2020,9425.28,0,13968.07,9690.53,4277.54,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825112.779,733788.0457,9263,010-039417,010A005     06800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,24 - 26 W TOMPKINS ST,43202,2020,5249.58,0,5522.27,2897.48,2624.79,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824515.465,722878.9726,9264,010-039731,010A054     05400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1303,W THIRD AV,43201,2016,68.06,0,504.64,0,504.64,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1820464.522,714466.3877,9265,010-039770,010E060     01300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,69 RODGERS AV,43222,2015,617.52,131.36,5759.17,0,5759.17,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1807822.488,713053.4882,9266,010-039856,010D024     00700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,55 N HARRIS AV,43204,2020,1176.26,0,2459.55,0,2459.55,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818314.468,714787.7531,9267,010-040141,010E049     07500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,150 N PRINCETON AV,43222,2013,65.58,13757.3,17295.06,0,17295.06,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825429.395,723755.9324,9268,010-040157,010A049     05800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1303,1192 HIGHLAND ST,43201,2020,8425.28,0,12711.78,8499.14,4212.64,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825445.151,732698.8607,9269,010-040235,010A008     01800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,2367 - 2369 N HIGH ST,43202,2020,6927.78,326.53,15312.62,5314.5,9998.12,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809978.56,714324.8603,9270,010-040701,010D014     12500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,216 N EUREKA AV,43204,2011,976.24,448.87,10473.86,2552.87,7920.99,,,2021/02/19 00:02:27+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817075.027,714680.8463,9271,010-040801,010E048     08900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,164 GUILFORD AV,43222,2017,112.9,16080.82,16983.21,120.43,16862.78,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817075.534,714665.8234,9272,010-041601,010E048     09000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,162 GUILFORD AV,43222,2017,29.86,17285.42,18063.44,0,18063.44,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817705.62,714908.149,9273,010-041966,010E049     01800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,179 HAYDEN AV,43222,2018,507.58,671.35,3024.92,0,3024.92,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808133.803,714202.6403,9274,010-042106,010D012     05600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,212 N WARREN AV,43204,2020,708.58,0,1432.15,0,1432.15,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1822647.724,740131.6932,9275,010-042211,010R022     01800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3800,186 BRIGHTON RD,43202,2018,4208.22,0,7497.08,3315.8,4181.28,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808326.967,712882.3608,9276,010-042516,010D025     04200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,34 N WARREN AV,43204,2020,1039.96,0,2241.95,0,2241.95,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825146.18,724947.5159,9277,010-042606,010A037     04600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1305,1354 FORSYTHE AV,43201,2020,4292.02,150,6806.77,4585.76,2221.01,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817520.161,715017.0157,9278,010-042648,010E048     13100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,N CENTRAL AV,43222,2013,123.42,0,751.3,0,751.3,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809000.758,713072.9764,9279,010-042717,010D026     01100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,54 N BURGESS AV,43204,2020,1163.78,410.05,2960.77,0,2960.77,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1820147.533,714866.131,9280,010-042900,010E051     06900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,1052 - 1054 CABLE AV,43222,2016,205.26,1262.3,2758.86,0,2758.86,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818666.48,714900.0811,9281,010-043199,010E049     11200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,CHICAGO AV,43222,2020,65.58,0,104.18,0,104.18,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1821261.501,714378.0197,9282,010-043244,010E060     10900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,40 JONES AV,43222,2020,791.22,246.3,1936.31,1540.7,395.61,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808664.978,712931.9809,9283,010-043507,010D025     07700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,38 N OGDEN AV,43204,2011,1034.24,5.82,2656.43,500,2156.43,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818412.734,714125.2471,9284,010-043788,010E058     00900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,66 N PRINCETON AV,43222,2018,577.46,286.98,2969.85,0,2969.85,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1807549.946,714811.8545,9285,010-043941,010D011     07600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,299 N HARRIS AV,43204,2020,910.66,0,1372.53,917.2,455.33,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1807437.047,714961.0939,9286,010-043943,010D002     01400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2732 CAROL AV,43204,2020,865.86,150,1179.03,671.1,507.93,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1807728.001,714786.5253,9287,010-043952,010D011     08500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,292 N HARRIS AV,43204,2020,1220.96,281.39,2160.61,1552.57,608.04,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808127.358,714241.9369,9288,010-044000,010D012     05500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,216 N WARREN AV,43204,2020,965.56,0,1417.56,934.78,482.78,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808139.013,714163.0505,9289,010-044001,010D012     05700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,206 N WARREN AV,43204,2020,1280.3,26.52,2820.9,0,2820.9,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808161.984,714003.8312,9290,010-044002,010D020     09900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,184 N WARREN,43204,2016,526.5,0,1620.64,0,1620.64,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808192.393,714838.9731,9291,010-044011,010D012     07000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,295 N OGDEN AV,43204,2018,959.84,130.26,2257.49,1083.45,1174.04,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808145.665,715165.4578,9292,010-044020,010D003     03700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,339 N OGDEN AV,43204,2019,721.56,1025.9,3255.8,0,3255.8,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1807202.931,714919.5056,9293,010-044078,010D002     01200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,314 N HAGUE AV,43204,2020,1236.4,361.7,3177.85,0,3177.85,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825562.733,731516.4574,9294,010-044636,010A016     10200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1300,26 W NORWICH AV,43201,2020,6806.62,306.92,10288,6884.69,3403.31,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824855.898,721472.8816,9295,010-044935,010E004     01200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1303,312 WILBER AV,43215,2017,5752.1,0,12161.73,4025,8136.73,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818981.453,713893.8712,9296,010-045463,010E058     06300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,23 WISCONSIN AV,43222,2020,1491.62,165.4,2458.7,1637.89,820.81,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824663.318,722566.8464,9297,010-045467,010A054     02500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1303,313 TAPPAN ST,43201,2019,3421.64,0,5479.43,2323.65,3155.78,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1823964.834,722274.3437,9298,010-045509,010A059     01700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1304,1021 PENNSYLVANIA AV,43201,2016,5746.6,0,8002.16,3209.75,4792.41,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1823120.582,740276.0506,9299,010-046400,010R024     10300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3800,113 - 115 W NORTH BROADWAY,43214,2020,5051.8,0,10541.01,4984.28,5556.73,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818873.87,714619.165,9300,010-046545,010E050     00400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,121 WISCONSIN AV,43222,2019,661.22,0,2205.06,1874.45,330.61,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816708.617,714876.1749,9301,010-046772,010E048     02600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,198 STEVENS AV,43222,2020,515.04,649.3,1820.78,0,1820.78,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818671.142,714870.0118,9302,010-046787,010E049     11300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,158 CHICAGO AV,43222,2020,181.28,359.28,647.96,0,647.96,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825158.512,725135.4006,9303,010-046967,010A037     04100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1305,1382 - 1390 FORSYTHE AV,43201,2020,10720.78,0,15490.72,10130.33,5360.39,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809802.461,712884.552,9304,010-047077,010D026     08800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,22 N ELDON AV,43204,2020,1627.76,272.13,2775.27,1867.09,908.18,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1810257.566,712795.2887,9305,010-047134,010D027     02500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,2402 W BROAD ST,43204,2020,1924.56,376.59,4737.85,1669.99,3067.86,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1807375.646,713121.5401,9306,010-047227,010D076     07400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,73 - 75 N HAGUE AV,43204,2020,1039.72,924.33,3200.46,0,3200.46,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808257.072,714401.8816,9307,010-047411,010D012     04200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,237 N OGDEN AV,43204,2020,1103.94,71.76,1739.13,1187.16,551.97,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809349.138,714614.0592,9308,010-047502,010D013     03300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,ELDON AV,43204,2020,99.18,0,157.47,0,157.47,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1821418.029,714376.1709,9309,010-047633,010E060     11400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,W GAY ST,43222,2020,55.98,0,122.77,0,122.77,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818591.495,714024.6264,9310,010-047852,010E058     03400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,49 CHICAGO AV,43222,2005,65.58,961.09,3044.18,0,3044.18,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1825740.627,721848.7823,9311,010-048220,010A061     03300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1303,HUNTER AV,43201,2008,43.2,0,687.9,0,687.9,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817623,715549.8075,9312,010-048249,010E039     00400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,1373 MCKINLEY AV,43222,2019,539.58,1176.61,2974.75,0,2974.75,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1819966.359,714456.7683,9313,010-048842,010E059     02400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,1088 - 1090 SCOTT ST,43222,2017,367.9,966.24,2920.73,0,2920.73,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818016.004,714254.0198,9314,010-049082,010E057     09300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,HAYDEN AV,43222,2020,65.58,0,143.03,0,143.03,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816516.933,713791.8525,9315,010-049704,010D028     02900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,60 SCHULTZ AV,43222,2011,523.04,366.66,2646.22,0,2646.22,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1806947.362,712633.9603,9316,010-050583,010D076     03500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,2840 - 2842 W BROAD ST,43204,2011,1071.1,77692.87,117648.33,0,117648.33,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818044.022,714070.2045,9317,010-052033,010E057     09900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,64 HAYDEN AV,43222,2016,657.4,161.61,1234.81,460.1,774.71,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1827700.392,715729.016,9318,010-052390,010G020     01800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1101,84 - 92 N FRONT ST,43215,2020,52360.04,2742.52,101792.44,73374.68,28417.76,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1806357.452,712921.4962,9319,010-052422,010D075     01100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,53 N ROYS AV,43204,2020,1823.44,157.5,4647.33,0,4647.33,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1806271.005,713429.1412,9320,010-052430,010D073     01900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,121 - 123 N ROYS AV,43204,2020,3124.38,81.87,4897.1,3293.98,1603.12,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1806396.031,713826.3217,9321,010-052450,010D073     04100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,172 N ROYS AV,43204,2020,1745.06,168.29,2920.66,0,2920.66,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1806632.542,713369.1401,9322,010-052482,010D074     00600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9500,115 - 117 N CHASE AV,43204,2019,270.84,430.91,1137.23,0,1137.23,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1823159.388,723125.0183,9323,010-052908,010A052     15500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1304,502 W THIRD AV,43201,2019,7136.46,359.63,17935.86,4220.13,13715.73,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1808362.412,713676.4016,9324,010-053004,010D020     05900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,141 N OGDEN AV,43204,2020,826.96,0,1238.53,825.05,413.48,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818408.175,714155.9959,9325,010-053093,010E058     00800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,68 PRINCETON AV,43222,2018,672.34,583.5,3708.53,0,3708.53,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1826977.494,718783.6031,9326,010-053142,010E032     04600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1103,501 N PARK ST,43215,2020,14111.38,0,31336.87,0,31336.87,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809376.977,713223.5961,9327,010-053225,010D026     04600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,72 N TERRACE AV,43204,2020,625.4,97.63,1464.76,0,1464.76,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1816251.253,714286.833,9328,010-053266,010E047     00700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,129 SCHULTZ AV,43222,2015,543.3,246.6,1094.59,989.44,105.15,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817677.348,713600.2764,9329,010-053346,010E057     06700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,1408 W BROAD ST,43222,2018,2550.6,144.74,9522.82,0,9522.82,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1817235.727,714710.5412,9330,010-053364,010E048     08400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,MERRIMAC ST,43222,2012,63.44,994.61,1842.86,0,1842.86,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1824744.515,723242.721,9331,010-053603,010A054     16500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1303,1135 NEIL AV,43201,2020,4571.92,0,8751.39,5099.92,3651.47,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1813306.728,724801.0521,9332,010-053747,010M061     13900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,2400,GLENN AV,43212,2020,1089.8,0,1725.39,0,1725.39,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1818461.752,714900.5125,9333,010-054994,010E049     10300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,167 CHICAGO AV,43222,2020,1830.9,291.31,3196.91,0,3196.91,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1823567.041,738695.8,9334,010-055099,010R044     09000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,3800,102 W PACEMONT RD,43202,2020,6990.38,0,7977.04,0,7977.04,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1827821.492,716450.8781,9335,010-055121,010G014     01400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1101,177 - 179 N HIGH ST,43215,2020,12828.58,1763.41,22385.02,0,22385.02,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1819227.078,714338.5693,9336,010-055309,010E058     12100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9100,77 N YALE AV,43222,2020,1635.24,0,2065.23,1269.38,795.85,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1809683.063,713682.3616,9337,010-055693,010D021     05500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,9400,130 N ELDON AV,43204,2010,687.96,0,2643.73,1256.85,1386.88,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
